event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825511,,,,2017,Valdemarsvik,,2023-05-04 00:06:49,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825511,,,,2017,Valdemarsvik,female,2023-05-04 00:06:50,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146827276,,,,,,,2023-05-04 00:07:20,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146827274,,,,,,,2023-05-04 00:07:20,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146825358,,,,,,,2023-05-04 00:07:20,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146825356,,,,,,,2023-05-04 00:07:20,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146825513,,,,,,,2023-05-04 00:07:24,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146825511,,,,,,,2023-05-04 00:07:24,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146825668,,,,,,,2023-05-04 00:07:25,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146825666,,,,,,,2023-05-04 00:07:25,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146825184,,,,,,,2023-05-04 00:07:25,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2017,,,2023-05-04 00:07:25,P1
DataViewCreated,DataView_2146825140,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:25,P1
DataViewCreated,DataView_2146825139,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:25,P1
DataViewCreated,DataView_2146825138,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:25,P1
DataViewCreated,DataView_2146825137,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:25,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146825029,,,,,,,2023-05-04 00:07:29,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146825027,,,,2017,,,2023-05-04 00:07:29,P1
DataViewCreated,DataView_2146824985,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:29,P1
DataViewCreated,DataView_2146824984,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:29,P1
DataViewCreated,DataView_2146824983,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:29,P1
DataViewCreated,DataView_2146824982,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:29,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146825029,,,,,,,2023-05-04 00:07:31,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146825027,,,,,,,2023-05-04 00:07:31,P1
Task 4,,,,,,,,2023-05-04 00:07:31,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2017,Norrk?ping,,2023-05-04 00:07:32,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2016,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2015,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2014,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2013,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2012,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2011,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2010,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2009,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2008,Norrk?ping,,2023-05-04 00:07:37,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2007,Norrk?ping,,2023-05-04 00:07:38,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2006,Norrk?ping,,2023-05-04 00:07:38,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2005,Norrk?ping,,2023-05-04 00:07:38,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146824869,,,,,,,2023-05-04 00:07:44,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146824867,,,,2017,,,2023-05-04 00:07:44,P1
DataViewCreated,DataView_2146824825,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:44,P1
DataViewCreated,DataView_2146824824,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:44,P1
DataViewCreated,DataView_2146824823,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:44,P1
DataViewCreated,DataView_2146824822,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:44,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824867,,,,2017,Norrk?ping,,2023-05-04 00:07:47,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2005,Norrk?ping,,2023-05-04 00:07:54,P1
DataViewDestroyed,DataView_2146825137,AverageIncome-Nation,AverageIncome,[],,,,2023-05-04 00:07:54,P1
DataViewCreated,DataView_2146824713,IncomeDynamic-Nation,Income,"[Income, Gender, Year]",,,,2023-05-04 00:07:54,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2005,Norrk?ping,,2023-05-04 00:07:57,P1
DataViewDestroyed,DataView_2146824713,IncomeDynamic-Nation,Income,[],,,,2023-05-04 00:07:57,P1
DataViewCreated,DataView_2146824712,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:57,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824867,,,,2017,Norrk?ping,female,2023-05-04 00:08:00,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2005,Norrk?ping,male,2023-05-04 00:08:02,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146824711,,,,,,,2023-05-04 00:08:17,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2017,,,2023-05-04 00:08:17,P1
DataViewCreated,DataView_2146824667,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:17,P1
DataViewCreated,DataView_2146824666,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:17,P1
DataViewCreated,DataView_2146824665,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:17,P1
DataViewCreated,DataView_2146824664,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:17,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2017,Norrk?ping,,2023-05-04 00:08:19,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2017,Norrk?ping,male,2023-05-04 00:08:21,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2016,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2017,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2014,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2016,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2013,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2011,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2012,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2010,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2011,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2008,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2009,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2008,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2007,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2008,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2007,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2006,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2007,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2006,Norrk?ping,male,2023-05-04 00:08:23,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2005,Norrk?ping,male,2023-05-04 00:08:24,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2006,Norrk?ping,male,2023-05-04 00:08:24,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2005,Norrk?ping,male,2023-05-04 00:08:24,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2017,Norrk?ping,male,2023-05-04 00:08:25,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2016,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2015,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2012,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2008,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2007,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2006,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2005,Norrk?ping,male,2023-05-04 00:08:26,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2006,Norrk?ping,male,2023-05-04 00:08:27,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824709,,,,2005,Norrk?ping,male,2023-05-04 00:08:27,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146824555,,,,,,,2023-05-04 00:08:28,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146824553,,,,2017,,,2023-05-04 00:08:28,P1
DataViewCreated,DataView_2146824511,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:28,P1
DataViewCreated,DataView_2146824510,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:28,P1
DataViewCreated,DataView_2146824509,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:28,P1
DataViewCreated,DataView_2146824508,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:28,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824553,,,,2017,Norrk?ping,,2023-05-04 00:08:30,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824553,,,,2017,Norrk?ping,male,2023-05-04 00:08:33,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825182,,,,2005,Norrk?ping,female,2023-05-04 00:08:39,P1
Task 5,,,,,,,,2023-05-04 00:11:00,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146824711,,,,,,,2023-05-04 00:11:39,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146824709,,,,,,,2023-05-04 00:11:39,P1
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146824555,,,,,,,2023-05-04 00:11:41,P1
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146824553,,,,,,,2023-05-04 00:11:41,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146824389,,,,,,,2023-05-04 00:11:43,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2017,,,2023-05-04 00:11:43,P1
DataViewCreated,DataView_2146824345,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:11:43,P1
DataViewCreated,DataView_2146824344,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:11:43,P1
DataViewCreated,DataView_2146824343,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:11:43,P1
DataViewCreated,DataView_2146824342,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:11:43,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2017,Norrk?ping,,2023-05-04 00:11:46,P1
ActorSpawned,BP_RegionMarker3DWidgets_C_2146824233,,,,,,,2023-05-04 00:11:55,P1
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146824231,,,,2017,,,2023-05-04 00:11:55,P1
DataViewCreated,DataView_2146824189,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:11:55,P1
DataViewCreated,DataView_2146824188,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:11:55,P1
DataViewCreated,DataView_2146824187,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:11:55,P1
DataViewCreated,DataView_2146824186,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:11:55,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2017,Norrk?ping,female,2023-05-04 00:11:59,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824231,,,,2017,Norrk?ping,,2023-05-04 00:12:04,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824231,,,,2017,Norrk?ping,female,2023-05-04 00:12:07,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824231,,,,2017,Norrk?ping,male,2023-05-04 00:12:08,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2017,Norrk?ping,male,2023-05-04 00:12:12,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2016,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2014,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2012,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2010,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2008,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2007,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2006,Norrk?ping,male,2023-05-04 00:12:13,P1
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146824387,,,,2005,Norrk?ping,male,2023-05-04 00:12:14,P1
