event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
Task 1,,,,,,,,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewCreated,DataView_2147023320,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147023659,,,,,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147023316,,,,,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewCreated,DataView_2147023301,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewCreated,DataView_2147023300,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewCreated,DataView_2147023299,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewCreated,DataView_2147023298,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
ActiveMapFiltersChanged,IncomeMapFilters,,,,,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
DataViewDestroyed,DataView_2147023301,AverageIncome-MapFilter-Info,AverageIncome,[],,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:00:00,P7,2023-05-04 00:00:01,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147023314,,,,2017,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
DataViewCreated,DataView_2147023268,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
DataViewCreated,DataView_2147023267,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
DataViewCreated,DataView_2147023266,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
DataViewCreated,DataView_2147023265,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:01,P7,2023-05-04 00:00:05,4.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:00:05,P7,2023-05-04 00:00:06,1.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:00:06,P7,2023-05-04 00:00:13,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147023085,,,,,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147023083,,,,2017,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
DataViewCreated,DataView_2147023041,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
DataViewCreated,DataView_2147023040,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
DataViewCreated,DataView_2147023039,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
DataViewCreated,DataView_2147023038,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:00:13,P7,2023-05-04 00:00:46,33.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147023083,,,,2017,Norrk?ping,both,2023-05-04 00:00:46,P7,2023-05-04 00:00:47,1.0
Task 2,,,,,,,,2023-05-04 00:00:47,P7,2023-05-04 00:00:54,7.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147023083,,,,2017,Norrk?ping,male,2023-05-04 00:00:54,P7,2023-05-04 00:01:03,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147023083,,,,2017,Norrk?ping,male,2023-05-04 00:01:03,P7,2023-05-04 00:01:11,8.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022928,,,,,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022926,,,,2017,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
DataViewCreated,DataView_2147022884,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
DataViewCreated,DataView_2147022883,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
DataViewCreated,DataView_2147022882,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
DataViewCreated,DataView_2147022881,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:01:11,P7,2023-05-04 00:01:14,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022926,,,,2017,Norrk?ping,both,2023-05-04 00:01:14,P7,2023-05-04 00:01:15,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022926,,,,2017,Norrk?ping,female,2023-05-04 00:01:15,P7,2023-05-04 00:01:18,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022926,,,,2017,Norrk?ping,female,2023-05-04 00:01:18,P7,2023-05-04 00:01:52,34.0
Task 3,,,,,,,,2023-05-04 00:01:52,P7,2023-05-04 00:02:04,12.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147023085,,,,,,both,2023-05-04 00:02:04,P7,2023-05-04 00:02:28,24.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147023083,,,,,,both,2023-05-04 00:02:04,P7,2023-05-04 00:02:28,24.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022767,,,,,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022765,,,,2017,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
DataViewCreated,DataView_2147022723,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
DataViewCreated,DataView_2147022722,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
DataViewCreated,DataView_2147022721,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
DataViewCreated,DataView_2147022720,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:28,P7,2023-05-04 00:02:35,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022612,,,,,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022610,,,,2017,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
DataViewCreated,DataView_2147022568,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
DataViewCreated,DataView_2147022567,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
DataViewCreated,DataView_2147022566,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
DataViewCreated,DataView_2147022565,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:35,P7,2023-05-04 00:02:38,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022612,,,,,,both,2023-05-04 00:02:38,P7,2023-05-04 00:02:41,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022610,,,,,,both,2023-05-04 00:02:38,P7,2023-05-04 00:02:41,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022765,,,,2017,?tvidaberg,both,2023-05-04 00:02:38,P7,2023-05-04 00:02:41,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022765,,,,2017,?tvidaberg,female,2023-05-04 00:02:41,P7,2023-05-04 00:02:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022765,,,,2017,?tvidaberg,female,2023-05-04 00:02:42,P7,2023-05-04 00:02:52,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022451,,,,,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022449,,,,2017,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
DataViewCreated,DataView_2147022407,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
DataViewCreated,DataView_2147022406,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
DataViewCreated,DataView_2147022405,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
DataViewCreated,DataView_2147022404,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:52,P7,2023-05-04 00:02:58,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022449,,,,2017,Boxholm,both,2023-05-04 00:02:58,P7,2023-05-04 00:03:00,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022449,,,,2017,Boxholm,female,2023-05-04 00:03:00,P7,2023-05-04 00:03:01,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147022449,,,,2017,Boxholm,female,2023-05-04 00:03:01,P7,2023-05-04 00:03:14,13.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:03:14,P7,2023-05-04 00:03:21,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022293,,,,,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
ButtonClicked,SwedenInfoTouchButton,,,,,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022291,,,,2017,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
DataViewCreated,DataView_2147022249,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
DataViewCreated,DataView_2147022248,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
DataViewCreated,DataView_2147022247,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
DataViewCreated,DataView_2147022246,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:21,P7,2023-05-04 00:03:26,5.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022293,,,,,,both,2023-05-04 00:03:26,P7,2023-05-04 00:03:29,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022291,,,,,,both,2023-05-04 00:03:26,P7,2023-05-04 00:03:29,3.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:03:29,P7,2023-05-04 00:03:45,16.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147022133,,,,,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147022131,,,,2017,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
DataViewCreated,DataView_2147022089,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
DataViewCreated,DataView_2147022088,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
DataViewCreated,DataView_2147022087,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
DataViewCreated,DataView_2147022086,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:45,P7,2023-05-04 00:03:48,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022133,,,,,,both,2023-05-04 00:03:48,P7,2023-05-04 00:03:51,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022131,,,,,,both,2023-05-04 00:03:48,P7,2023-05-04 00:03:51,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147021974,,,,,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147021972,,,,2017,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
DataViewCreated,DataView_2147021930,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
DataViewCreated,DataView_2147021929,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
DataViewCreated,DataView_2147021928,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
DataViewCreated,DataView_2147021927,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:51,P7,2023-05-04 00:03:54,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147021819,,,,,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147021817,,,,2017,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
DataViewCreated,DataView_2147021775,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
DataViewCreated,DataView_2147021774,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
DataViewCreated,DataView_2147021773,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
DataViewCreated,DataView_2147021772,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:54,P7,2023-05-04 00:03:56,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021972,,,,2017,Link?ping,both,2023-05-04 00:03:56,P7,2023-05-04 00:03:58,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021972,,,,2017,Link?ping,female,2023-05-04 00:03:58,P7,2023-05-04 00:04:01,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021972,,,,2017,Link?ping,female,2023-05-04 00:03:58,P7,2023-05-04 00:04:01,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021817,,,,2017,S?derk?ping,both,2023-05-04 00:04:01,P7,2023-05-04 00:04:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021817,,,,2017,S?derk?ping,female,2023-05-04 00:04:02,P7,2023-05-04 00:04:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021817,,,,2017,S?derk?ping,female,2023-05-04 00:04:03,P7,2023-05-04 00:04:07,4.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022451,,,,,,both,2023-05-04 00:04:07,P7,2023-05-04 00:04:10,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022449,,,,,,both,2023-05-04 00:04:07,P7,2023-05-04 00:04:10,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022767,,,,,,both,2023-05-04 00:04:07,P7,2023-05-04 00:04:10,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022765,,,,,,both,2023-05-04 00:04:07,P7,2023-05-04 00:04:10,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147022928,,,,,,both,2023-05-04 00:04:10,P7,2023-05-04 00:04:21,11.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147022926,,,,,,both,2023-05-04 00:04:10,P7,2023-05-04 00:04:21,11.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147021648,,,,,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147021646,,,,2017,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
DataViewCreated,DataView_2147021604,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
DataViewCreated,DataView_2147021603,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
DataViewCreated,DataView_2147021602,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
DataViewCreated,DataView_2147021601,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:21,P7,2023-05-04 00:04:22,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021646,,,,2017,Vadstena,both,2023-05-04 00:04:22,P7,2023-05-04 00:04:24,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021646,,,,2017,Vadstena,female,2023-05-04 00:04:24,P7,2023-05-04 00:04:25,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147021646,,,,2017,Vadstena,female,2023-05-04 00:04:25,P7,2023-05-04 00:05:04,39.0
Task 4,,,,,,,,2023-05-04 00:05:04,P7,2023-05-04 00:05:07,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147021648,,,,,,both,2023-05-04 00:05:07,P7,2023-05-04 00:05:09,2.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147021646,,,,,,both,2023-05-04 00:05:07,P7,2023-05-04 00:05:09,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147021974,,,,,,both,2023-05-04 00:05:09,P7,2023-05-04 00:05:10,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147021972,,,,,,both,2023-05-04 00:05:09,P7,2023-05-04 00:05:10,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147021819,,,,,,both,2023-05-04 00:05:10,P7,2023-05-04 00:05:13,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2147021817,,,,,,both,2023-05-04 00:05:10,P7,2023-05-04 00:05:13,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147021479,,,,,,both,2023-05-04 00:05:13,P7,2023-05-04 00:05:18,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147021477,,,,2017,,both,2023-05-04 00:05:13,P7,2023-05-04 00:05:18,5.0
DataViewCreated,DataView_2147021435,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:13,P7,2023-05-04 00:05:18,5.0
