event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069984,,,,2017,,both,2023-05-04 00:08:29,P4,2023-05-04 00:08:31,2.0
DataViewCreated,DataView_2146069942,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:29,P4,2023-05-04 00:08:31,2.0
DataViewCreated,DataView_2146069941,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:29,P4,2023-05-04 00:08:31,2.0
DataViewCreated,DataView_2146069940,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:29,P4,2023-05-04 00:08:31,2.0
DataViewCreated,DataView_2146069939,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:29,P4,2023-05-04 00:08:31,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069984,,,,2017,Motala,both,2023-05-04 00:08:31,P4,2023-05-04 00:08:32,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069984,,,,2017,Motala,female,2023-05-04 00:08:32,P4,2023-05-04 00:08:34,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069986,,,,,,both,2023-05-04 00:08:34,P4,2023-05-04 00:08:38,4.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069984,,,,,,both,2023-05-04 00:08:34,P4,2023-05-04 00:08:38,4.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069826,,,,,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069824,,,,2017,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
DataViewCreated,DataView_2146069782,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
DataViewCreated,DataView_2146069781,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
DataViewCreated,DataView_2146069780,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
DataViewCreated,DataView_2146069779,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:38,P4,2023-05-04 00:08:39,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069671,,,,,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069669,,,,2017,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
DataViewCreated,DataView_2146069627,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
DataViewCreated,DataView_2146069626,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
DataViewCreated,DataView_2146069625,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
DataViewCreated,DataView_2146069624,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:39,P4,2023-05-04 00:08:41,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069671,,,,,,both,2023-05-04 00:08:41,P4,2023-05-04 00:08:42,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069669,,,,,,both,2023-05-04 00:08:41,P4,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069824,,,,2017,Norrk?ping,both,2023-05-04 00:08:42,P4,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069824,,,,2017,Norrk?ping,female,2023-05-04 00:08:43,P4,2023-05-04 00:08:48,5.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069826,,,,,,both,2023-05-04 00:08:48,P4,2023-05-04 00:09:00,12.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069824,,,,,,both,2023-05-04 00:08:48,P4,2023-05-04 00:09:00,12.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069507,,,,,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069505,,,,2017,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
DataViewCreated,DataView_2146069463,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
DataViewCreated,DataView_2146069462,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
DataViewCreated,DataView_2146069461,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
DataViewCreated,DataView_2146069460,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:09:00,P4,2023-05-04 00:09:03,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069352,,,,,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069350,,,,2017,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
DataViewCreated,DataView_2146069308,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
DataViewCreated,DataView_2146069307,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
DataViewCreated,DataView_2146069306,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
DataViewCreated,DataView_2146069305,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:09:03,P4,2023-05-04 00:09:04,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069352,,,,,,both,2023-05-04 00:09:04,P4,2023-05-04 00:09:05,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069350,,,,,,both,2023-05-04 00:09:04,P4,2023-05-04 00:09:05,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069505,,,,2017,?desh?g,both,2023-05-04 00:09:05,P4,2023-05-04 00:09:06,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069505,,,,2017,?desh?g,female,2023-05-04 00:09:06,P4,2023-05-04 00:09:12,6.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069507,,,,,,both,2023-05-04 00:09:12,P4,2023-05-04 00:09:17,5.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069505,,,,,,both,2023-05-04 00:09:12,P4,2023-05-04 00:09:17,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069188,,,,,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069186,,,,2017,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
DataViewCreated,DataView_2146069144,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
DataViewCreated,DataView_2146069143,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
DataViewCreated,DataView_2146069142,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
DataViewCreated,DataView_2146069141,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:09:17,P4,2023-05-04 00:09:19,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069188,,,,,,both,2023-05-04 00:09:19,P4,2023-05-04 00:09:24,5.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069186,,,,,,both,2023-05-04 00:09:19,P4,2023-05-04 00:09:24,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146069029,,,,,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146069027,,,,2017,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
DataViewCreated,DataView_2146068985,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
DataViewCreated,DataView_2146068984,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
DataViewCreated,DataView_2146068983,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
DataViewCreated,DataView_2146068982,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:09:24,P4,2023-05-04 00:09:26,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069027,,,,2017,S?derk?ping,both,2023-05-04 00:09:26,P4,2023-05-04 00:09:28,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146069027,,,,2017,S?derk?ping,female,2023-05-04 00:09:28,P4,2023-05-04 00:09:31,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146069029,,,,,,both,2023-05-04 00:09:31,P4,2023-05-04 00:09:42,11.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146069027,,,,,,both,2023-05-04 00:09:31,P4,2023-05-04 00:09:42,11.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146068869,,,,,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146068867,,,,2017,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
DataViewCreated,DataView_2146068825,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
DataViewCreated,DataView_2146068824,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
DataViewCreated,DataView_2146068823,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
DataViewCreated,DataView_2146068822,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:09:42,P4,2023-05-04 00:09:44,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068867,,,,2017,Vadstena,both,2023-05-04 00:09:44,P4,2023-05-04 00:09:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068867,,,,2017,Vadstena,female,2023-05-04 00:09:45,P4,2023-05-04 00:09:48,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146068869,,,,,,both,2023-05-04 00:09:48,P4,2023-05-04 00:10:01,13.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146068867,,,,,,both,2023-05-04 00:09:48,P4,2023-05-04 00:10:01,13.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146068709,,,,,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146068707,,,,2017,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
DataViewCreated,DataView_2146068665,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
DataViewCreated,DataView_2146068664,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
DataViewCreated,DataView_2146068663,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
DataViewCreated,DataView_2146068662,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:10:01,P4,2023-05-04 00:10:02,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068707,,,,2017,Valdemarsvik,both,2023-05-04 00:10:02,P4,2023-05-04 00:10:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068707,,,,2017,Valdemarsvik,female,2023-05-04 00:10:03,P4,2023-05-04 00:10:06,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146068709,,,,,,both,2023-05-04 00:10:06,P4,2023-05-04 00:10:08,2.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146068707,,,,,,both,2023-05-04 00:10:06,P4,2023-05-04 00:10:08,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146068549,,,,,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146068547,,,,2017,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
DataViewCreated,DataView_2146068505,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
DataViewCreated,DataView_2146068504,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
DataViewCreated,DataView_2146068503,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
DataViewCreated,DataView_2146068502,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:10:08,P4,2023-05-04 00:10:10,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068547,,,,2017,Ydre,both,2023-05-04 00:10:10,P4,2023-05-04 00:10:11,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146068547,,,,2017,Ydre,female,2023-05-04 00:10:11,P4,2023-05-04 00:10:14,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146068549,,,,,,both,2023-05-04 00:10:14,P4,2023-05-04 00:10:24,10.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146068547,,,,,,both,2023-05-04 00:10:14,P4,2023-05-04 00:10:24,10.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:10:24,P4,2023-05-04 00:10:26,2.0
DataViewDestroyed,DataView_2146070515,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
DataViewCreated,DataView_2146068388,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146070511,,,,,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146068384,,,,,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
FilterSetUpdated,SharedMapFilters,,,,2017,,female,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
ButtonClicked,FemaleTouchButton,,,,,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146068382,,,,2017,,female,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
DataViewCreated,DataView_2146068340,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
DataViewCreated,DataView_2146068339,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
DataViewCreated,DataView_2146068338,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
DataViewCreated,DataView_2146068337,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:10:26,P4,2023-05-04 00:10:29,3.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:10:29,P4,2023-05-04 00:10:30,1.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:10:30,P4,2023-05-04 00:10:31,1.0
DataViewDestroyed,DataView_2146068388,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
DataViewCreated,DataView_2146068167,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146068384,,,,,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146068163,,,,,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
ButtonClicked,AllTouchButton,,,,,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146068161,,,,2017,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
DataViewCreated,DataView_2146068119,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
DataViewCreated,DataView_2146068118,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
DataViewCreated,DataView_2146068117,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
DataViewCreated,DataView_2146068116,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:10:31,P4,2023-05-04 00:10:33,2.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:10:33,P4,2023-05-04 00:10:34,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146070948,,,,,,both,2023-05-04 00:10:34,P4,2023-05-04 00:10:43,9.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146070946,,,,,,both,2023-05-04 00:10:34,P4,2023-05-04 00:10:43,9.0
Task 4,,,,,,,,2023-05-04 00:10:43,P4,2023-05-04 00:10:47,4.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146067943,,,,,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2017,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
DataViewCreated,DataView_2146067899,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
DataViewCreated,DataView_2146067898,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
DataViewCreated,DataView_2146067897,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
DataViewCreated,DataView_2146067896,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:10:47,P4,2023-05-04 00:10:52,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2017,Norrk?ping,both,2023-05-04 00:10:52,P4,2023-05-04 00:10:58,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2017,Norrk?ping,male,2023-05-04 00:10:58,P4,2023-05-04 00:10:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2016,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2017,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2016,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2015,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2016,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2015,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2014,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2015,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2014,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2013,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2012,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2013,Norrk?ping,male,2023-05-04 00:10:59,P4,2023-05-04 00:11:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2012,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2011,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2010,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2011,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2010,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2010,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2008,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2008,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2007,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,male,2023-05-04 00:11:00,P4,2023-05-04 00:11:02,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:02,P4,2023-05-04 00:11:05,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,male,2023-05-04 00:11:02,P4,2023-05-04 00:11:05,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:02,P4,2023-05-04 00:11:05,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,female,2023-05-04 00:11:05,P4,2023-05-04 00:11:07,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:07,P4,2023-05-04 00:11:10,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,female,2023-05-04 00:11:10,P4,2023-05-04 00:11:11,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:11,P4,2023-05-04 00:11:22,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,female,2023-05-04 00:11:22,P4,2023-05-04 00:11:31,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:31,P4,2023-05-04 00:11:33,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,female,2023-05-04 00:11:33,P4,2023-05-04 00:11:37,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:11:37,P4,2023-05-04 00:11:44,7.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2007,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2007,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2008,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2007,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2008,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2008,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:44,P4,2023-05-04 00:11:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2010,Norrk?ping,male,2023-05-04 00:11:45,P4,2023-05-04 00:11:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2009,Norrk?ping,male,2023-05-04 00:11:45,P4,2023-05-04 00:11:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2010,Norrk?ping,male,2023-05-04 00:11:45,P4,2023-05-04 00:11:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2011,Norrk?ping,male,2023-05-04 00:11:45,P4,2023-05-04 00:11:46,1.0
