event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
DataViewCreated,DataView_2146754979,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:28,P5,2023-05-04 00:05:30,2.0
DataViewCreated,DataView_2146754978,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:28,P5,2023-05-04 00:05:30,2.0
DataViewCreated,DataView_2146754977,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:28,P5,2023-05-04 00:05:30,2.0
DataViewCreated,DataView_2146754976,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:28,P5,2023-05-04 00:05:30,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755021,,,,2017,Link?ping,both,2023-05-04 00:05:30,P5,2023-05-04 00:05:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146755021,,,,2017,Link?ping,female,2023-05-04 00:05:31,P5,2023-05-04 00:05:51,20.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146755023,,,,,,both,2023-05-04 00:05:51,P5,2023-05-04 00:06:02,11.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146755021,,,,,,both,2023-05-04 00:05:51,P5,2023-05-04 00:06:02,11.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754863,,,,,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754861,,,,2017,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
DataViewCreated,DataView_2146754819,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
DataViewCreated,DataView_2146754818,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
DataViewCreated,DataView_2146754817,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
DataViewCreated,DataView_2146754816,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:06:02,P5,2023-05-04 00:06:05,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754861,,,,2017,Vadstena,both,2023-05-04 00:06:05,P5,2023-05-04 00:06:06,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754861,,,,2017,Vadstena,female,2023-05-04 00:06:06,P5,2023-05-04 00:06:10,4.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146754863,,,,,,both,2023-05-04 00:06:10,P5,2023-05-04 00:06:14,4.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146754861,,,,,,both,2023-05-04 00:06:10,P5,2023-05-04 00:06:14,4.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754703,,,,,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754701,,,,2017,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
DataViewCreated,DataView_2146754659,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
DataViewCreated,DataView_2146754658,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
DataViewCreated,DataView_2146754657,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
DataViewCreated,DataView_2146754656,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:06:14,P5,2023-05-04 00:06:15,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754701,,,,2017,Ydre,both,2023-05-04 00:06:15,P5,2023-05-04 00:06:17,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754701,,,,2017,Ydre,female,2023-05-04 00:06:17,P5,2023-05-04 00:06:22,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754547,,,,,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754545,,,,2017,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
DataViewCreated,DataView_2146754503,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
DataViewCreated,DataView_2146754502,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
DataViewCreated,DataView_2146754501,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
DataViewCreated,DataView_2146754500,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:06:22,P5,2023-05-04 00:06:30,8.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146754547,,,,,,both,2023-05-04 00:06:30,P5,2023-05-04 00:06:31,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146754545,,,,,,both,2023-05-04 00:06:30,P5,2023-05-04 00:06:31,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146754703,,,,,,both,2023-05-04 00:06:31,P5,2023-05-04 00:07:01,30.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146754701,,,,,,both,2023-05-04 00:06:31,P5,2023-05-04 00:07:01,30.0
Task 4,,,,,,,,2023-05-04 00:07:01,P5,2023-05-04 00:07:11,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146754384,,,,,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
DataViewCreated,DataView_2146754340,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
DataViewCreated,DataView_2146754339,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
DataViewCreated,DataView_2146754338,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
DataViewCreated,DataView_2146754337,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:07:11,P5,2023-05-04 00:07:12,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,both,2023-05-04 00:07:12,P5,2023-05-04 00:07:24,12.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:24,P5,2023-05-04 00:07:30,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:30,P5,2023-05-04 00:07:31,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:31,P5,2023-05-04 00:07:34,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,male,2023-05-04 00:07:34,P5,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:35,P5,2023-05-04 00:07:38,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,female,2023-05-04 00:07:38,P5,2023-05-04 00:07:40,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,female,2023-05-04 00:07:40,P5,2023-05-04 00:07:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,female,2023-05-04 00:07:40,P5,2023-05-04 00:07:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,female,2023-05-04 00:07:40,P5,2023-05-04 00:07:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,female,2023-05-04 00:07:40,P5,2023-05-04 00:07:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,female,2023-05-04 00:07:40,P5,2023-05-04 00:07:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,female,2023-05-04 00:07:41,P5,2023-05-04 00:07:44,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:44,P5,2023-05-04 00:07:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5,2023-05-04 00:07:46,1.0
