event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
DataViewCreated,DataView_2146596230,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596229,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596228,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:19:05,P2
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:19:05,P2
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596279,,,,,,,2023-05-04 00:19:10,P2
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146596277,,,,,,,2023-05-04 00:19:10,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596046,,,,,,,2023-05-04 00:19:19,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,,,2023-05-04 00:19:19,P2
DataViewCreated,DataView_2146596002,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:19:19,P2
DataViewCreated,DataView_2146596001,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:19:19,P2
DataViewCreated,DataView_2146596000,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:19:19,P2
DataViewCreated,DataView_2146595999,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:19:19,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,,2023-05-04 00:19:23,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:19:33,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2016,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2015,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2016,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2013,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2013,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2011,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2009,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2009,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:40,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:41,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2003,Norrk?ping,male,2023-05-04 00:19:41,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:41,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:42,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2004,Norrk?ping,male,2023-05-04 00:19:42,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:19:42,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,female,2023-05-04 00:20:10,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:20:13,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,female,2023-05-04 00:20:14,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2005,Norrk?ping,male,2023-05-04 00:20:24,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2006,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2008,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2007,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2010,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2011,Norrk?ping,male,2023-05-04 00:20:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2014,Norrk?ping,male,2023-05-04 00:20:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2012,Norrk?ping,male,2023-05-04 00:20:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:20:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2015,Norrk?ping,male,2023-05-04 00:20:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,male,2023-05-04 00:20:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596044,,,,2017,Norrk?ping,female,2023-05-04 00:20:35,P2
