event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146597803,,,,,,both,2023-05-04 00:07:22,P2,2023-05-04 00:07:29,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597646,,,,,,both,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597644,,,,2017,,female,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
DataViewCreated,DataView_2146597602,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
DataViewCreated,DataView_2146597601,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
DataViewCreated,DataView_2146597600,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
DataViewCreated,DataView_2146597599,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:07:29,P2,2023-05-04 00:07:31,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146597646,,,,,,both,2023-05-04 00:07:31,P2,2023-05-04 00:07:32,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146597644,,,,,,both,2023-05-04 00:07:31,P2,2023-05-04 00:07:32,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2003,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2002,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2001,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2000,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1999,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1998,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1996,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1995,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1994,Link?ping,female,2023-05-04 00:07:32,P2,2023-05-04 00:07:33,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1993,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1992,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1991,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1990,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1991,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1992,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1993,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1995,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1997,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,1999,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2002,Link?ping,female,2023-05-04 00:07:33,P2,2023-05-04 00:07:34,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2005,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2008,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2011,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2014,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2015,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2017,Link?ping,female,2023-05-04 00:07:34,P2,2023-05-04 00:07:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2005,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2006,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2005,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2006,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2007,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2009,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2012,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2014,Link?ping,female,2023-05-04 00:07:35,P2,2023-05-04 00:07:36,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2015,Link?ping,female,2023-05-04 00:07:36,P2,2023-05-04 00:07:46,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146598916,,,,2017,Link?ping,female,2023-05-04 00:07:36,P2,2023-05-04 00:07:46,10.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146598918,,,,,,both,2023-05-04 00:07:46,P2,2023-05-04 00:08:01,15.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146598916,,,,,,both,2023-05-04 00:07:46,P2,2023-05-04 00:08:01,15.0
Task 4,,,,,,,,2023-05-04 00:08:01,P2,2023-05-04 00:08:04,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597483,,,,,,both,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597481,,,,2017,,female,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
DataViewCreated,DataView_2146597439,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
DataViewCreated,DataView_2146597438,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
DataViewCreated,DataView_2146597437,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
DataViewCreated,DataView_2146597436,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:04,P2,2023-05-04 00:08:11,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597328,,,,,,both,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,,female,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
DataViewCreated,DataView_2146597284,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
DataViewCreated,DataView_2146597283,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
DataViewCreated,DataView_2146597282,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
DataViewCreated,DataView_2146597281,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:11,P2,2023-05-04 00:08:13,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,Norrk?ping,female,2023-05-04 00:08:13,P2,2023-05-04 00:08:14,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,Norrk?ping,male,2023-05-04 00:08:14,P2,2023-05-04 00:08:24,10.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597172,,,,,,both,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2017,,female,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
DataViewCreated,DataView_2146597128,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
DataViewCreated,DataView_2146597127,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
DataViewCreated,DataView_2146597126,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
DataViewCreated,DataView_2146597125,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:24,P2,2023-05-04 00:08:30,6.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597017,,,,,,both,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,,female,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
DataViewCreated,DataView_2146596973,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
DataViewCreated,DataView_2146596972,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
DataViewCreated,DataView_2146596971,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
DataViewCreated,DataView_2146596970,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:08:30,P2,2023-05-04 00:08:34,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,female,2023-05-04 00:08:34,P2,2023-05-04 00:08:35,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,male,2023-05-04 00:08:35,P2,2023-05-04 00:08:44,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2016,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2017,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2016,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2015,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2014,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2013,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2014,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2012,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2013,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2011,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2012,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2011,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2010,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2010,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2008,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2008,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2007,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2007,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2001,Norrk?ping,female,2023-05-04 00:08:44,P2,2023-05-04 00:08:45,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2001,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:45,P2,2023-05-04 00:08:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:46,P2,2023-05-04 00:08:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2,2023-05-04 00:08:58,11.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2016,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2015,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2016,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2015,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2014,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2014,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:58,P2,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2,2023-05-04 00:09:00,1.0
