event,ID,year,municipality,gender,start,end,participant,duration,view,complete
FilterSetUpdated,2147019791,2009,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2008,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2007,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2007,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:41,2023-05-04 00:08:42,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2004,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2004,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2004,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:42,2023-05-04 00:08:43,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetUpdated,2147019791,2006,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:43,2023-05-04 00:08:48,P7,5.0,PopulationButton,False
FilterSetCreated,2147019681,2017,,both,2023-05-04 00:08:48,2023-05-04 00:08:58,P7,10.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:08:58,2023-05-04 00:08:59,P7,1.0,PopulationButton,False
FilterSetUpdated,2147019681,2017,Norrk?ping,both,2023-05-04 00:08:59,2023-05-04 00:09:02,P7,3.0,PopulationButton,False
FilterSetUpdated,2147019791,2005,Norrk?ping,both,2023-05-04 00:09:02,2023-05-04 00:09:03,P7,1.0,PopulationButton,False
FilterSetUpdated,2147020132,2005,Norrk?ping,both,2023-05-04 00:09:03,2023-05-04 00:09:09,P7,6.0,PopulationButton,False
FilterSetUpdated,2147020289,2017,Norrk?ping,both,2023-05-04 00:09:09,2023-05-04 00:09:46,P7,37.0,PopulationButton,False
FilterSetUpdated,2147019681,2017,Norrk?ping,both,2023-05-04 00:09:46,2023-05-04 00:09:46,P7,0.0,PopulationButton,False
Task 6,,,,,2023-05-04 00:09:46,2023-05-04 00:09:49,P7,3.0,PopulationButton,True
