event,ID,year,municipality,gender,start,end,participant,duration,view,complete
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:09:00,2023-05-04 00:09:01,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:00,2023-05-04 00:09:01,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:09:01,2023-05-04 00:09:02,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:02,2023-05-04 00:09:03,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:09:02,2023-05-04 00:09:03,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:02,2023-05-04 00:09:03,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:03,2023-05-04 00:09:04,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:03,2023-05-04 00:09:04,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:03,2023-05-04 00:09:04,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:04,2023-05-04 00:10:01,P2,57.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:04,2023-05-04 00:10:01,P2,57.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:09:04,2023-05-04 00:10:01,P2,57.0,IncomeButton,False
Task 5,,,,,2023-05-04 00:10:01,2023-05-04 00:10:41,P2,40.0,IncomeButton,True
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:10:41,2023-05-04 00:10:44,P2,3.0,IncomeButton,False
FilterSetUpdated,2146597481,2017,Norrk?ping,female,2023-05-04 00:10:44,2023-05-04 00:14:57,P2,253.0,IncomeButton,False
FilterSetCreated,2146596831,2017,,both,2023-05-04 00:14:57,2023-05-04 00:15:07,P2,10.0,AgeButton,False
FilterSetCreated,2146596596,2017,,both,2023-05-04 00:15:07,2023-05-04 00:15:12,P2,5.0,AgeButton,False
FilterSetUpdated,2146596596,2017,Norrk?ping,both,2023-05-04 00:15:12,2023-05-04 00:15:21,P2,9.0,AgeButton,False
FilterSetCreated,2146596440,2017,,both,2023-05-04 00:15:21,2023-05-04 00:15:25,P2,4.0,AgeButton,False
FilterSetUpdated,2146596440,2017,Norrk?ping,both,2023-05-04 00:15:25,2023-05-04 00:15:26,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2016,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2015,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2016,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2013,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2014,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2012,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2013,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2010,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2012,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2009,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2010,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2007,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2008,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2006,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2007,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2005,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2006,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2005,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2004,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2005,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2004,Norrk?ping,both,2023-05-04 00:15:26,2023-05-04 00:15:27,P2,1.0,AgeButton,False
FilterSetUpdated,2146596440,2005,Norrk?ping,both,2023-05-04 00:15:27,2023-05-04 00:19:05,P2,218.0,AgeButton,False
FilterSetUpdated,2146596440,2004,Norrk?ping,both,2023-05-04 00:15:27,2023-05-04 00:19:05,P2,218.0,AgeButton,False
FilterSetUpdated,2146596440,2005,Norrk?ping,both,2023-05-04 00:15:27,2023-05-04 00:19:05,P2,218.0,AgeButton,False
FilterSetCreated,2146596277,2017,,both,2023-05-04 00:19:05,2023-05-04 00:19:10,P2,5.0,EducationButton,True
FilterSetDestroyed,2146596277,,,both,2023-05-04 00:19:10,2023-05-04 00:19:19,P2,9.0,EducationButton,True
FilterSetCreated,2146596044,2017,,both,2023-05-04 00:19:19,2023-05-04 00:19:23,P2,4.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,both,2023-05-04 00:19:23,2023-05-04 00:19:33,P2,10.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,male,2023-05-04 00:19:33,2023-05-04 00:19:40,P2,7.0,EducationButton,False
FilterSetUpdated,2146596044,2016,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2015,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2016,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2014,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2013,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2014,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2013,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2012,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2010,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2011,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2009,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2010,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2008,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2009,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2007,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2008,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2006,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2007,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2006,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2003,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2003,Norrk?ping,male,2023-05-04 00:19:40,2023-05-04 00:19:41,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:41,2023-05-04 00:19:42,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2003,Norrk?ping,male,2023-05-04 00:19:41,2023-05-04 00:19:42,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:41,2023-05-04 00:19:42,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:19:42,2023-05-04 00:20:10,P2,28.0,EducationButton,False
FilterSetUpdated,2146596044,2004,Norrk?ping,male,2023-05-04 00:19:42,2023-05-04 00:20:10,P2,28.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:19:42,2023-05-04 00:20:10,P2,28.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,female,2023-05-04 00:20:10,2023-05-04 00:20:13,P2,3.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:20:13,2023-05-04 00:20:14,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,female,2023-05-04 00:20:14,2023-05-04 00:20:24,P2,10.0,EducationButton,False
FilterSetUpdated,2146596044,2005,Norrk?ping,male,2023-05-04 00:20:24,2023-05-04 00:20:25,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2007,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2006,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2008,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2007,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2010,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2012,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2011,Norrk?ping,male,2023-05-04 00:20:25,2023-05-04 00:20:26,P2,1.0,EducationButton,False
FilterSetUpdated,2146596044,2014,Norrk?ping,male,2023-05-04 00:20:26,2023-05-04 00:20:35,P2,9.0,EducationButton,False
FilterSetUpdated,2146596044,2012,Norrk?ping,male,2023-05-04 00:20:26,2023-05-04 00:20:35,P2,9.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,male,2023-05-04 00:20:26,2023-05-04 00:20:35,P2,9.0,EducationButton,False
FilterSetUpdated,2146596044,2015,Norrk?ping,male,2023-05-04 00:20:26,2023-05-04 00:20:35,P2,9.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,male,2023-05-04 00:20:26,2023-05-04 00:20:35,P2,9.0,EducationButton,False
FilterSetUpdated,2146596044,2017,Norrk?ping,female,2023-05-04 00:20:35,2023-05-04 00:20:35,P2,0.0,EducationButton,False
Task 6,,,,,2023-05-04 00:20:35,2023-05-04 00:20:38,P2,3.0,EducationButton,True
