event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2009,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2010,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2009,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2008,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2009,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2008,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2007,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2008,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2007,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2006,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2007,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2006,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2005,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2006,Norrk?ping,,2023-05-04 00:12:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2005,Norrk?ping,,2023-05-04 00:12:14,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2003,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2004,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2005,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2006,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2007,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2008,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2009,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2010,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2011,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2012,Norrk?ping,,2023-05-04 00:12:16,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2013,Norrk?ping,,2023-05-04 00:12:17,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2014,Norrk?ping,,2023-05-04 00:12:17,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2015,Norrk?ping,,2023-05-04 00:12:17,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2016,Norrk?ping,,2023-05-04 00:12:17,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751581,,,,2017,Norrk?ping,,2023-05-04 00:12:17,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146751583,,,,,,,2023-05-04 00:12:23,P6
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146751581,,,,,,,2023-05-04 00:12:23,P6
DataViewDestroyed,DataView_2146751823,AverageAge-Municipality,AverageAge,[],,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751424,AverageEducation-Municipality,AverageEducation,"[Municipality, Year]",,,,2023-05-04 00:12:24,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:12:24,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146751822,,,,,,,2023-05-04 00:12:24,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146751420,,,,,,,2023-05-04 00:12:24,P6
DataViewDestroyed,DataView_2146751807,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751405,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:12:24,P6
DataViewDestroyed,DataView_2146751806,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751404,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751403,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:12:24,P6
DataViewDestroyed,DataView_2146751804,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751402,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:12:24,P6
ActiveMapFiltersChanged,EducationMapFilters,,,,,,,2023-05-04 00:12:24,P6
DataViewDestroyed,DataView_2146751405,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:12:24,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:12:24,P6
ButtonClicked,EducationButton,,,,,,,2023-05-04 00:12:24,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146751418,,,,2017,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751372,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751371,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751370,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:12:24,P6
DataViewCreated,DataView_2146751369,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:12:24,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:12:24,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146751181,,,,,,,2023-05-04 00:12:29,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2017,,,2023-05-04 00:12:29,P6
DataViewCreated,DataView_2146751137,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:12:29,P6
DataViewCreated,DataView_2146751136,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:12:29,P6
DataViewCreated,DataView_2146751135,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:12:29,P6
DataViewCreated,DataView_2146751134,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:12:29,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2016,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2015,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2014,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2013,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2012,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2011,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2010,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2009,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2008,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2007,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2006,Norrk?ping,,2023-05-04 00:12:50,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2005,Norrk?ping,,2023-05-04 00:12:51,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2004,Norrk?ping,,2023-05-04 00:12:51,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2005,Norrk?ping,,2023-05-04 00:12:51,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2006,Norrk?ping,,2023-05-04 00:12:55,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2007,Norrk?ping,,2023-05-04 00:12:55,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2008,Norrk?ping,,2023-05-04 00:12:55,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2009,Norrk?ping,,2023-05-04 00:12:55,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2010,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2012,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2013,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2014,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2015,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2016,Norrk?ping,,2023-05-04 00:12:56,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146751179,,,,2017,Norrk?ping,,2023-05-04 00:12:56,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146751181,,,,,,,2023-05-04 00:13:01,P6
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146751179,,,,,,,2023-05-04 00:13:01,P6
DataViewDestroyed,DataView_2146751424,AverageEducation-Municipality,AverageEducation,[],,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146751022,Population-Municipality,OriginMinimal,"[Municipality, Year]",,,,2023-05-04 00:13:04,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:04,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146751420,,,,,,,2023-05-04 00:13:04,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146751018,,,,,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146751003,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:13:04,P6
DataViewDestroyed,DataView_2146751404,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146751002,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:13:04,P6
DataViewDestroyed,DataView_2146751403,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146751001,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:13:04,P6
DataViewDestroyed,DataView_2146751402,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146751000,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:13:04,P6
ActiveMapFiltersChanged,PopulationMapFilters,,,,,,,2023-05-04 00:13:04,P6
DataViewDestroyed,DataView_2146751002,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:13:04,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:04,P6
ButtonClicked,PopulationButton,,,,,,,2023-05-04 00:13:04,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146751016,,,,2017,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146750975,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146750974,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146750973,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,,2023-05-04 00:13:04,P6
DataViewCreated,DataView_2146750972,Population-Nation,OriginMinimal,[Year],,,,2023-05-04 00:13:04,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:04,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146750826,,,,,,,2023-05-04 00:13:06,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2017,,,2023-05-04 00:13:06,P6
DataViewCreated,DataView_2146750787,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,,2023-05-04 00:13:06,P6
DataViewCreated,DataView_2146750786,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,,2023-05-04 00:13:06,P6
DataViewCreated,DataView_2146750785,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,,2023-05-04 00:13:06,P6
DataViewCreated,DataView_2146750784,Population-Nation,OriginMinimal,[Year],,,,2023-05-04 00:13:06,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2016,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2017,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2016,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2014,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2015,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2014,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2013,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2014,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2012,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2013,Norrk?ping,,2023-05-04 00:13:08,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2011,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2012,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2011,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2011,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2009,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2008,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2009,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2008,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2007,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2006,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2007,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2006,Norrk?ping,,2023-05-04 00:13:09,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2005,Norrk?ping,,2023-05-04 00:13:10,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2006,Norrk?ping,,2023-05-04 00:13:10,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2005,Norrk?ping,,2023-05-04 00:13:10,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2006,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2005,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2007,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2006,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2008,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2007,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2008,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2009,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2009,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2011,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2010,Norrk?ping,,2023-05-04 00:13:12,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2012,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2011,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2012,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2013,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2014,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2013,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2015,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2014,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2015,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2016,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2017,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2016,Norrk?ping,,2023-05-04 00:13:13,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750824,,,,2017,Norrk?ping,,2023-05-04 00:13:13,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146750826,,,,,,,2023-05-04 00:13:19,P6
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146750824,,,,,,,2023-05-04 00:13:19,P6
DataViewDestroyed,DataView_2146751022,Population-Municipality,OriginMinimal,[],,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750714,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,,2023-05-04 00:13:29,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:29,P6
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146751018,,,,,,,2023-05-04 00:13:29,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146750710,,,,,,,2023-05-04 00:13:29,P6
DataViewDestroyed,DataView_2146751003,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750695,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750694,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,,2023-05-04 00:13:29,P6
DataViewDestroyed,DataView_2146751001,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750693,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,,2023-05-04 00:13:29,P6
DataViewDestroyed,DataView_2146751000,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750692,AverageIncome-MapFilter-Info,AverageIncome,[Year],,,,2023-05-04 00:13:29,P6
ActiveMapFiltersChanged,IncomeMapFilters,,,,,,,2023-05-04 00:13:29,P6
DataViewDestroyed,DataView_2146750692,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:13:29,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:29,P6
ButtonClicked,IncomeButton,,,,,,,2023-05-04 00:13:29,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146750708,,,,2017,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750662,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750661,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750660,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:13:29,P6
DataViewCreated,DataView_2146750659,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:13:29,P6
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:13:29,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146750481,,,,,,,2023-05-04 00:13:31,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146750479,,,,2017,,,2023-05-04 00:13:31,P6
DataViewCreated,DataView_2146750437,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:13:31,P6
DataViewCreated,DataView_2146750436,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:13:31,P6
DataViewCreated,DataView_2146750435,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:13:31,P6
DataViewCreated,DataView_2146750434,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:13:31,P6
ActorSpawned,BP_RegionMarker3DWidgets_C_2146750326,,,,,,,2023-05-04 00:13:38,P6
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2017,,,2023-05-04 00:13:38,P6
DataViewCreated,DataView_2146750282,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:13:38,P6
DataViewCreated,DataView_2146750281,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:13:38,P6
DataViewCreated,DataView_2146750280,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:13:38,P6
DataViewCreated,DataView_2146750279,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:13:38,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2016,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2015,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2016,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2014,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2015,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2014,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2013,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2014,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2012,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2013,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2012,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2011,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2012,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2011,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2010,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2009,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2008,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2009,Norrk?ping,,2023-05-04 00:13:41,P6
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146750324,,,,2008,Norrk?ping,,2023-05-04 00:13:41,P6
