event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:13:39,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2004,Norrk?ping,male,2023-05-04 00:13:39,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:13:39,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,male,2023-05-04 00:13:40,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:13:40,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,male,2023-05-04 00:13:40,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,male,2023-05-04 00:13:40,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,,2023-05-04 00:13:44,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146067628,,,,,,,2023-05-04 00:13:46,P4
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146067626,,,,,,,2023-05-04 00:13:46,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146067468,,,,,,,2023-05-04 00:13:50,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146067466,,,,2017,,,2023-05-04 00:13:50,P4
DataViewCreated,DataView_2146067424,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:13:50,P4
DataViewCreated,DataView_2146067423,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:13:50,P4
DataViewCreated,DataView_2146067422,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:13:50,P4
DataViewCreated,DataView_2146067421,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:13:50,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067466,,,,2017,Norrk?ping,,2023-05-04 00:13:52,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1990,Norrk?ping,,2023-05-04 00:13:54,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1992,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1991,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1993,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1992,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1995,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1994,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1996,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1995,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1997,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1996,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1998,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2000,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,1999,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2000,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2001,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2002,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2001,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2002,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2003,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2002,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2003,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2004,Norrk?ping,,2023-05-04 00:13:56,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,,2023-05-04 00:13:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2004,Norrk?ping,,2023-05-04 00:13:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,,2023-05-04 00:13:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2006,Norrk?ping,,2023-05-04 00:13:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067941,,,,2005,Norrk?ping,,2023-05-04 00:13:59,P4
DataViewDestroyed,DataView_2146068167,AverageIncome-Municipality,AverageIncome,[],,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067312,AverageEducation-Municipality,AverageEducation,"[Municipality, Year]",,,,2023-05-04 00:14:23,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:14:23,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146068163,,,,,,,2023-05-04 00:14:23,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146067308,,,,,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067293,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:14:23,P4
DataViewDestroyed,DataView_2146073381,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067292,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:14:23,P4
DataViewDestroyed,DataView_2146073380,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067291,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:14:23,P4
DataViewDestroyed,DataView_2146073379,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067290,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:14:23,P4
ActiveMapFiltersChanged,EducationMapFilters,,,,,,,2023-05-04 00:14:23,P4
DataViewDestroyed,DataView_2146067291,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:14:23,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:14:23,P4
ButtonClicked,EducationButton,,,,,,,2023-05-04 00:14:23,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146067306,,,,2017,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067260,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067259,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067258,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:14:23,P4
DataViewCreated,DataView_2146067257,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:14:23,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:14:24,P4
ButtonClicked,EducationButton,,,,,,,2023-05-04 00:14:26,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146067078,,,,,,,2023-05-04 00:14:52,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2017,,,2023-05-04 00:14:52,P4
DataViewCreated,DataView_2146067034,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:14:52,P4
DataViewCreated,DataView_2146067033,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:14:52,P4
DataViewCreated,DataView_2146067032,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:14:52,P4
DataViewCreated,DataView_2146067031,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:14:52,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2013,Norrk?ping,,2023-05-04 00:14:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2012,Norrk?ping,,2023-05-04 00:14:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2011,Norrk?ping,,2023-05-04 00:14:57,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2010,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2009,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2008,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2007,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2006,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2006,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2006,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:14:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2006,Norrk?ping,,2023-05-04 00:14:59,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:14:59,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2006,Norrk?ping,,2023-05-04 00:14:59,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:14:59,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146067076,,,,2005,Norrk?ping,,2023-05-04 00:15:01,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146066922,,,,,,,2023-05-04 00:15:05,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146066920,,,,2017,,,2023-05-04 00:15:05,P4
DataViewCreated,DataView_2146066878,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:15:05,P4
DataViewCreated,DataView_2146066877,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:15:05,P4
DataViewCreated,DataView_2146066876,Education-Income-Side,EducationIncome,"[Income, Year]",,,,2023-05-04 00:15:05,P4
DataViewCreated,DataView_2146066875,AverageEducation-Nation,AverageEducation,[Year],,,,2023-05-04 00:15:05,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066920,,,,2017,Norrk?ping,,2023-05-04 00:15:09,P4
DataViewDestroyed,DataView_2146067312,AverageEducation-Municipality,AverageEducation,[],,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066765,Population-Municipality,OriginMinimal,"[Municipality, Year]",,,,2023-05-04 00:16:35,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:35,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146067308,,,,,,,2023-05-04 00:16:35,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146066761,,,,,,,2023-05-04 00:16:35,P4
DataViewDestroyed,DataView_2146067293,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066746,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:16:35,P4
DataViewDestroyed,DataView_2146067292,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066745,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066744,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:16:35,P4
DataViewDestroyed,DataView_2146067290,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066743,Origin-MapFilter-Info,OriginMinimal,[Year],,,,2023-05-04 00:16:35,P4
ActiveMapFiltersChanged,PopulationMapFilters,,,,,,,2023-05-04 00:16:35,P4
DataViewDestroyed,DataView_2146066745,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:16:35,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:35,P4
ButtonClicked,PopulationButton,,,,,,,2023-05-04 00:16:35,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146066759,,,,2017,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066718,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066717,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066716,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,,2023-05-04 00:16:35,P4
DataViewCreated,DataView_2146066715,Population-Nation,OriginMinimal,[Year],,,,2023-05-04 00:16:35,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:35,P4
DataViewDestroyed,DataView_2146066765,Population-Municipality,OriginMinimal,[],,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066569,AverageAge-Municipality,AverageAge,"[Municipality, Year]",,,,2023-05-04 00:16:44,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:44,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146066761,,,,,,,2023-05-04 00:16:44,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146066565,,,,,,,2023-05-04 00:16:44,P4
DataViewDestroyed,DataView_2146066746,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066550,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066549,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:16:44,P4
DataViewDestroyed,DataView_2146066744,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066548,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:16:44,P4
DataViewDestroyed,DataView_2146066743,Origin-MapFilter-Info,OriginMinimal,[],,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066547,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:16:44,P4
ActiveMapFiltersChanged,AgeMapFilters,,,,,,,2023-05-04 00:16:44,P4
DataViewDestroyed,DataView_2146066547,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:16:44,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:44,P4
ButtonClicked,AgeButton,,,,,,,2023-05-04 00:16:44,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146066563,,,,2017,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066517,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066516,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066515,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:16:44,P4
DataViewCreated,DataView_2146066514,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:16:44,P4
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:16:44,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146066326,,,,,,,2023-05-04 00:16:50,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2017,,,2023-05-04 00:16:50,P4
DataViewCreated,DataView_2146066282,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:16:50,P4
DataViewCreated,DataView_2146066281,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:16:50,P4
DataViewCreated,DataView_2146066280,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:16:50,P4
DataViewCreated,DataView_2146066279,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:16:50,P4
ButtonClicked,AgeButton,,,,,,,2023-05-04 00:16:51,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2017,Norrk?ping,,2023-05-04 00:16:53,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2016,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2014,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2013,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2012,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2011,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2010,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2009,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2008,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2007,Norrk?ping,,2023-05-04 00:16:58,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2006,Norrk?ping,,2023-05-04 00:16:59,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066324,,,,2005,Norrk?ping,,2023-05-04 00:16:59,P4
ActorSpawned,BP_RegionMarker3DWidgets_C_2146066169,,,,,,,2023-05-04 00:17:08,P4
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146066167,,,,2017,,,2023-05-04 00:17:08,P4
DataViewCreated,DataView_2146066125,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:17:08,P4
DataViewCreated,DataView_2146066124,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:17:08,P4
DataViewCreated,DataView_2146066123,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:17:08,P4
DataViewCreated,DataView_2146066122,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:17:08,P4
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146066167,,,,2017,Norrk?ping,,2023-05-04 00:17:10,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146066326,,,,,,,2023-05-04 00:17:41,P4
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146066324,,,,,,,2023-05-04 00:17:41,P4
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146066169,,,,,,,2023-05-04 00:17:42,P4
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146066167,,,,,,,2023-05-04 00:17:42,P4
